Time,Omega_X,Omega_Y,Omega_Z
1.1436591173325,-1.08882610183e-06,-3498.13650352224,3.89334586155775e-07
1.1446591173325,-1.09041644155704e-06,-3501.84348039334,3.89751760810746e-07
1.1456591173325,-1.08378215879482e-06,-3505.5504572556,3.90161775215718e-07
1.1466591173325,-1.06981407135414e-06,-3509.2574341101,3.90509742133634e-07
1.1476591173325,-1.05039635327079e-06,-3512.96441095899,3.90748319021733e-07
1.1486591173325,-1.02817065317093e-06,-3516.67138780519,3.90843866280473e-07
1.1496591173325,-1.00619777546846e-06,-3520.37836465202,3.90781587935084e-07
1.1506591173325,-9.87550849902298e-07,-3524.08534150276,3.90567446792481e-07
1.1516591173325,-9.7490505723575e-07,-3527.79231836023,3.90228312281997e-07
1.1526591173325,-9.70169625203832e-07,-3531.49929522637,3.89808003218306e-07
1.1536591173325,-9.74212750394471e-07,-3535.20627210196,3.89362394073317e-07
1.1546591173325,-9.86728619848747e-07,-3538.91324898655,3.88951447565199e-07
1.1556591173325,-1.006257368124e-06,-3542.62022587843,3.88631641304612e-07
1.1566591173325,-1.03036306319145e-06,-3546.32720277489,3.8844772228373e-07
1.1576591173325,-1.05594717239592e-06,-3550.03417967255,3.88426851998788e-07
1.1586591173325,-1.07966094677476e-06,-3553.74115656781,3.88574155508906e-07
1.1596591173325,-1.09835939076738e-06,-3557.44813345737,3.8887193750898e-07
1.1606591173325,-1.10953467928404e-06,-3561.15511033864,3.89281404060111e-07
1.1616591173325,-1.11167233343691e-06,-3564.86208721015,3.8974788951837e-07
1.1626591173325,-1.10447885430784e-06,-3568.56906407173,3.90207865078059e-07
1.1636591173325,-1.08894372819254e-06,-3572.27604092459,3.90597720543047e-07
1.1646591173325,-1.06722342418299e-06,-3575.98301777116,3.90862419897315e-07
1.1656591173325,-1.04236453790504e-06,-3579.68999461479,3.90963505523041e-07
1.1666591173325,-1.01789591382836e-06,-3583.39697145927,3.90884483545585e-07
1.1676591173325,-9.97349270896011e-07,-3587.10394830832,3.90633888161084e-07
1.1686591173325,-9.8376558388639e-07,-3590.8109251651,3.90244073323804e-07
1.1696591173325,-9.79260488661673e-07,-3594.51790203173,3.89767668385508e-07
1.1706591173325,-9.84713140281788e-07,-3598.22487890896,3.89270066991664e-07
1.1716591173325,-9.9962174084798e-07,-3601.93185579609,3.8882091211288e-07
1.1726591173325,-1.02214832473651e-06,-3605.63883269103,3.88483996145496e-07
1.1736591173325,-1.04935510383957e-06,-3609.34580959051,3.88308510637688e-07
1.1746591173325,-1.07759703962755e-06,-3613.05278649063,3.88321475855885e-07
1.1756591173325,-1.10302656710661e-06,-3616.75976338731,3.88523856120714e-07
1.1766591173325,-1.12213403230878e-06,-3620.46674027692,3.88889604813709e-07
1.1776591173325,-1.13225131667943e-06,-3624.17371715674,3.89369168756762e-07
1.1786591173325,-1.13194564429882e-06,-3627.88069402545,3.8989585333789e-07
1.1796591173325,-1.12124630520602e-06,-3631.58767088327,3.90395287808493e-07
1.1806591173325,-1.10166700989568e-06,-3635.29464773198,3.90795605492538e-07
1.1816591173325,-1.07601362948611e-06,-3639.00162457468,3.91038117303514e-07
1.1826591173325,-1.04800558216553e-06,-3642.7086014154,3.91085693840073e-07
1.1836591173325,-1.02175877287984e-06,-3646.41557825847,3.9092874128857e-07
1.1846591173325,-1.00120122985565e-06,-3650.122555108,3.90586857623016e-07
1.1856591173325,-9.89501637604198e-07,-3653.82953196718,3.90106785799778e-07
1.1866591173325,-9.88598494083453e-07,-3657.53650883788,3.89555925075169e-07
1.1876591173325,-9.98900273577672e-07,-3661.24348572032,3.89013144026745e-07
1.1886591173325,-1.01919681356077e-06,-3664.95046261302,3.88557300207677e-07
1.1896591173325,-1.04680935469399e-06,-3668.657439513,3.88256035286411e-07
1.1906591173325,-1.07794998364116e-06,-3672.36441641616,3.88155379291045e-07
1.1916591173325,-1.10825744160126e-06,-3676.07139331789,3.88273048409375e-07
1.1926591173325,-1.13342541611801e-06,-3679.77837021372,3.88594885051914e-07
1.1936591173325,-1.14983163599744e-06,-3683.48534709997,3.89076655532878e-07
1.1946591173325,-1.1550832033295e-06,-3687.19232397433,3.89649905013169e-07
1.1956591173325,-1.14838878526935e-06,-3690.89930083619,3.90231534953065e-07
1.1966591173325,-1.13070353029974e-06,-3694.60627768677,3.9073587599791e-07
1.1976591173325,-1.10461825080654e-06,-3698.31325452899,3.91087302437931e-07
1.1986591173325,-1.07400704820861e-06,-3702.02023136703,3.91231568516537e-07
1.1996591173325,-1.04347280606591e-06,-3705.72720820575,3.91144263119334e-07
1.2006591173325,-1.01768111998934e-06,-3709.43418504999,3.90835109926158e-07
1.2016591173325,-1.00066425004656e-06,-3713.14116190383,3.90346830309381e-07
1.2026591173325,-9.95210249743963e-07,-3716.84813876999,3.89749851743128e-07
1.2036591173325,-1.00242471657522e-06,-3720.55511564938,3.89131692917975e-07
1.2046591173325,-1.02153594384394e-06,-3724.26209254093,3.8858481450625e-07
1.2056591173325,-1.04997850698834e-06,-3727.96906944177,3.88192137188005e-07
1.2066591173325,-1.08374535029799e-06,-3731.67604634756,3.88015114991522e-07
1.2076591173325,-1.11796582935732e-06,-3735.38302325318,3.88083341925818e-07
1.2086591173325,-1.14762490584678e-06,-3739.09000015343,3.8839022643979e-07
1.2096591173325,-1.16831924434731e-06,-3742.79697704387,3.88892616851487e-07
1.2106591173325,-1.17693292903796e-06,-3746.50395392148,3.89517365219581e-07
1.2116591173325,-1.1721323790975e-06,-3750.21093078513,3.9017118946095e-07
1.2126591173325,-1.15460051177587e-06,-3753.9179076358,3.90755247096717e-07
1.2136591173325,-1.12696672672851e-06,-3757.62488447645,3.91179327266181e-07
1.2146591173325,-1.09344187035667e-06,-3761.33186131164,3.91376582238366e-07
1.2156591173325,-1.05920311700424e-06,-3765.03883814679,3.91313352302183e-07
1.2166591173325,-1.02961694300764e-06,-3768.74581498743,3.90995788706063e-07
1.2176591173325,-1.00942053160682e-06,-3772.45279183832,3.90468807356366e-07
1.21865911733249,-1.00198110667823e-06,-3776.15976870271,3.89810637113047e-07
1.21965911733249,-1.00875545355508e-06,-3779.86674558183,3.89120711725185e-07
1.22065911733249,-1.02903126235174e-06,-3783.57372247464,3.88505241416586e-07
1.22165911733249,-1.06000053028191e-06,-3787.28069937798,3.88060421501095e-07
1.22265911733249,-1.09715565398449e-06,-3790.98767628702,3.87857763811964e-07
1.22365911733249,-1.13495856642052e-06,-3794.69465319597,3.87932140602564e-07
